zip_code,square_footage,bedrooms,bathrooms,year_built,lot_size_acres,renovation_status,property_type,garage_spaces,price
10001,1393,2,2.5,1970,0.064,Major (Structural/Systems),Townhouse,2,1188200.0
33101,1650,2,2.5,1992,0.053,Minor (Cosmetic),Townhouse,2,750500.0
10001,2225,3,4.0,1998,0.44,Minor (Cosmetic),Single Family,2,2090400.0
60601,2023,2,3.0,1988,0.11,None,Single Family,3,719900.0
10001,2602,4,5.5,1966,0.34,Minor (Cosmetic),Single Family,3,2290800.0
94102,2257,4,4.5,2011,0.14,None,Single Family,1,1875500.0
10001,2876,5,6.0,1996,0.25,None,Single Family,0,2556800.0
90210,1069,1,1.5,1945,0.067,Major (Structural/Systems),Townhouse,2,832300.0
60601,1748,3,3.5,1985,0.073,Minor (Cosmetic),Townhouse,2,647600.0
60601,2598,4,5.5,1964,0.46,Major (Structural/Systems),Single Family,2,997800.0
78701,2267,4,4.5,1948,0.75,Major (Structural/Systems),Single Family,2,1167300.0
10001,1039,1,1.5,2003,0.03,Full Gut Rehab,Condo,2,1054700.0
94102,1311,1,1.5,1970,0.33,Minor (Cosmetic),Single Family,2,952600.0
90210,2767,4,6.0,1958,0.7,None,Single Family,2,1981700.0
10001,2091,3,4.0,2004,0.051,Minor (Cosmetic),Townhouse,2,1895100.0
30301,2022,3,4.0,1956,0.053,Minor (Cosmetic),Townhouse,3,604300.0
10001,3279,5,6.0,1973,0.16,None,Single Family,1,2567500.0
98101,1890,3,4.0,1975,0.065,None,Townhouse,0,882100.0
94102,2859,4,5.0,1952,1.5,Minor (Cosmetic),Single Family,2,2197300.0
10001,1154,2,2.5,1998,0.033,None,Condo,2,989300.0
78701,3015,4,5.5,2015,0.26,None,Single Family,3,1548500.0
33101,1317,2,2.5,1960,0.3,Major (Structural/Systems),Single Family,2,706400.0
10001,1397,2,3.0,2004,0.11,Major (Structural/Systems),Townhouse,1,1402000.0
90210,3690,6,6.0,1945,0.1,None,Single Family,2,2668700.0
98101,550,1,1.5,1950,0.03,None,Condo,2,282500.0
10001,2394,4,5.0,2019,0.11,Major (Structural/Systems),Single Family,2,2833200.0
10001,3379,5,5.5,1961,0.53,None,Single Family,2,2602600.0
85001,2430,4,5.0,1950,0.53,Minor (Cosmetic),Single Family,2,781500.0
33101,2196,3,4.0,1976,1.1,None,Single Family,4,1088500.0
78701,1145,1,1.5,1965,0.028,None,Condo,1,429500.0
80202,2235,4,4.5,1996,0.08,Minor (Cosmetic),Single Family,2,1028200.0
80202,1110,1,2.0,1965,0.046,Major (Structural/Systems),Condo,1,449500.0
78701,860,1,1.0,1960,0.046,Minor (Cosmetic),Condo,1,338100.0
60601,1488,3,3.5,1996,0.019,Full Gut Rehab,Condo,1,657100.0
60601,3567,5,6.0,1965,0.11,None,Single Family,1,1125800.0
10001,1739,3,3.5,1954,0.065,Major (Structural/Systems),Townhouse,2,1648500.0
78701,1460,2,3.0,2002,0.21,None,Single Family,0,657900.0
80202,2107,3,4.0,1974,0.62,None,Single Family,3,866900.0
30301,2362,3,4.5,1950,0.08,None,Single Family,0,614500.0
33101,2879,5,6.0,2012,0.42,Major (Structural/Systems),Single Family,4,1894400.0
78701,1743,2,3.5,2007,0.15,Major (Structural/Systems),Single Family,4,980800.0
94102,830,2,2.5,1989,0.018,None,Condo,1,583300.0
33101,2883,4,5.5,1968,0.14,None,Single Family,2,1305600.0
94102,3204,6,6.0,2003,0.27,Major (Structural/Systems),Single Family,1,2851000.0
98101,882,2,2.0,1980,0.047,Full Gut Rehab,Condo,0,484900.0
94102,1500,1,2.0,1965,0.35,Minor (Cosmetic),Single Family,1,1083000.0
60601,4963,7,6.0,1967,0.33,Minor (Cosmetic),Single Family,2,1624800.0
10001,3087,5,6.0,2023,0.08,None,Single Family,2,3209700.0
98101,1006,2,2.0,1987,0.013,None,Condo,1,476700.0
30301,3151,5,6.0,2005,0.08,None,Single Family,2,994400.0
10001,2406,3,4.5,1962,0.08,None,Single Family,2,1864900.0
78701,3150,6,6.0,1978,0.3,None,Single Family,0,1279200.0
80202,1155,2,2.0,2008,0.028,Minor (Cosmetic),Condo,0,498300.0
90210,1131,1,1.0,1960,0.01,Full Gut Rehab,Condo,1,970200.0
75001,1748,3,3.5,1988,0.068,Major (Structural/Systems),Townhouse,1,519000.0
90210,1414,2,2.0,2014,0.08,Minor (Cosmetic),Single Family,2,1311300.0
80202,3953,7,6.0,1975,1.55,None,Single Family,2,1608400.0
78701,1793,2,3.5,2020,0.22,None,Single Family,2,965100.0
33101,1479,3,3.0,2024,0.19,Major (Structural/Systems),Single Family,1,971500.0
60601,2340,3,4.0,1976,0.36,None,Single Family,3,806300.0
02108,1778,2,3.5,1981,0.15,None,Single Family,2,1083700.0
90210,2461,3,4.5,2001,0.44,None,Single Family,2,2118700.0
60601,1340,2,2.5,2024,0.046,None,Condo,0,535500.0
78701,3246,6,6.0,1945,0.24,None,Single Family,2,1286900.0
75001,1385,2,2.5,2024,0.025,Minor (Cosmetic),Condo,0,441200.0
75001,2270,3,4.0,1947,0.26,Minor (Cosmetic),Single Family,2,636800.0
75001,2537,4,5.0,2008,0.32,None,Single Family,3,777800.0
80202,2805,3,5.0,1979,0.66,Minor (Cosmetic),Single Family,1,1206600.0
98101,1181,2,2.5,1949,0.18,None,Single Family,1,563600.0
75001,2927,4,5.5,1970,0.08,None,Single Family,1,729600.0
80202,1407,2,2.5,1969,0.35,None,Single Family,1,587700.0
10001,2718,4,5.5,1990,0.119,None,Townhouse,1,2064700.0
30301,958,1,2.0,2024,0.044,None,Condo,1,309600.0
30301,2361,3,4.5,1975,0.5,Major (Structural/Systems),Single Family,1,743300.0
80202,1453,2,2.5,2000,0.054,None,Townhouse,1,604900.0
90210,879,1,1.5,1966,0.04,None,Condo,1,575700.0
98101,1895,4,4.5,1974,0.013,Major (Structural/Systems),Condo,1,972000.0
75001,2223,3,4.5,1999,0.08,Minor (Cosmetic),Townhouse,1,671900.0
30301,1338,1,2.0,1971,0.16,Full Gut Rehab,Single Family,4,504300.0
10001,3628,5,6.0,1943,0.82,None,Single Family,2,2804200.0
90210,3394,6,6.0,1966,0.08,None,Single Family,2,2526300.0
30301,2289,4,5.0,1986,0.54,None,Single Family,3,793800.0
98101,2730,5,6.0,1945,0.08,Major (Structural/Systems),Single Family,3,1590400.0
78701,1094,1,1.5,2021,0.038,None,Condo,0,485500.0
85001,2687,4,5.0,1965,0.064,None,Townhouse,1,739700.0
90210,1441,2,2.5,1963,0.118,Minor (Cosmetic),Townhouse,2,1094400.0
33101,1865,3,3.5,2010,0.094,Major (Structural/Systems),Townhouse,2,1094900.0
90210,1607,3,3.5,1983,0.065,Full Gut Rehab,Townhouse,1,1361600.0
98101,1155,1,2.0,1953,0.059,Full Gut Rehab,Townhouse,2,688800.0
75001,4143,6,6.0,1952,0.36,Minor (Cosmetic),Single Family,2,1108300.0
80202,1613,2,3.0,1965,0.11,None,Single Family,2,623700.0
85001,2665,4,5.0,1982,0.08,Minor (Cosmetic),Single Family,2,788500.0
78701,1016,2,2.5,1982,0.092,Minor (Cosmetic),Townhouse,2,447400.0
98101,2200,3,4.5,2005,0.45,None,Single Family,1,1332100.0
10001,1247,2,2.5,1967,0.02,None,Condo,1,886000.0
98101,1881,2,3.0,1940,0.27,None,Single Family,1,892800.0
98101,2940,4,5.0,1951,0.38,None,Single Family,4,1520500.0
90210,1005,2,2.0,1989,0.048,Full Gut Rehab,Condo,2,947600.0
98101,3370,5,6.0,1992,0.57,Major (Structural/Systems),Single Family,2,2017300.0
80202,3521,6,6.0,1999,0.19,Minor (Cosmetic),Single Family,1,1561500.0
60601,2059,3,4.0,1994,0.65,None,Single Family,2,849100.0
33101,2557,3,4.5,1974,0.2,Major (Structural/Systems),Single Family,3,1339100.0
60601,1164,2,3.0,2000,0.015,None,Condo,2,440200.0
90210,2964,4,5.5,1965,0.15,Minor (Cosmetic),Single Family,2,2434400.0
10001,1105,1,1.5,1970,0.042,Major (Structural/Systems),Condo,1,901200.0
33101,2642,5,6.0,1996,1.09,None,Single Family,2,1330300.0
80202,1690,2,3.0,1951,0.119,Major (Structural/Systems),Townhouse,2,715500.0
90210,2586,4,5.0,1944,0.36,None,Single Family,2,1838300.0
75001,1554,2,3.0,1946,0.029,Full Gut Rehab,Condo,2,481400.0
75001,1326,2,2.5,1955,0.016,None,Condo,0,279900.0
78701,3025,4,5.5,1991,0.08,None,Single Family,3,1266400.0
90210,2125,3,4.0,2020,0.081,Minor (Cosmetic),Townhouse,2,2007900.0
60601,1046,1,2.0,1960,0.039,None,Condo,1,347500.0
78701,2739,4,5.0,1966,0.14,Minor (Cosmetic),Single Family,2,1218600.0
75001,1686,2,3.0,2018,0.39,Minor (Cosmetic),Single Family,2,619300.0
60601,2370,4,5.0,1962,0.086,Minor (Cosmetic),Townhouse,3,869400.0
75001,550,1,1.0,2011,0.048,Full Gut Rehab,Condo,0,205100.0
78701,2434,3,4.5,1964,0.08,None,Single Family,2,939000.0
94102,3355,5,6.0,1950,0.31,None,Single Family,2,2223500.0
33101,1186,2,2.5,2002,0.073,Major (Structural/Systems),Townhouse,3,720700.0
33101,1239,2,2.5,1996,0.02,None,Condo,1,559600.0
60601,861,1,1.5,2024,0.024,None,Condo,0,321200.0
10001,2223,3,4.0,1993,0.12,Minor (Cosmetic),Single Family,3,2062200.0
10001,1431,3,3.5,1949,0.031,Minor (Cosmetic),Condo,2,1113500.0
30301,2648,4,5.0,1989,0.29,Minor (Cosmetic),Single Family,1,814400.0
60601,974,2,2.5,2012,0.7,None,Single Family,4,531600.0
30301,758,2,2.0,1940,0.041,Full Gut Rehab,Condo,1,280400.0
60601,3980,6,6.0,2009,0.13,Major (Structural/Systems),Multi-Family,3,2036600.0
33101,2836,5,6.0,1969,0.94,Major (Structural/Systems),Single Family,2,1544100.0
33101,3811,7,6.0,1994,0.71,Major (Structural/Systems),Single Family,0,2012900.0
30301,1688,3,3.5,2016,0.035,None,Condo,1,521500.0
78701,2243,4,5.0,1945,0.08,Minor (Cosmetic),Single Family,3,1043000.0
33101,2926,5,6.0,1963,0.057,Major (Structural/Systems),Townhouse,1,1480300.0
94102,1108,2,2.5,2024,0.042,None,Condo,1,929200.0
80202,1777,2,3.0,1944,0.21,Major (Structural/Systems),Single Family,3,815100.0
60601,2693,4,5.5,1946,0.08,Full Gut Rehab,Multi-Family,2,1215300.0
02108,550,1,1.5,1942,0.026,Minor (Cosmetic),Condo,1,346600.0
10001,2523,5,6.0,1952,0.057,Minor (Cosmetic),Townhouse,2,1965700.0
02108,1658,2,3.0,1993,0.046,Minor (Cosmetic),Condo,1,1016500.0
10001,1343,3,3.0,2002,0.111,Minor (Cosmetic),Townhouse,3,1341300.0
10001,2329,3,4.0,2015,0.17,Minor (Cosmetic),Single Family,2,2363300.0
80202,2571,4,5.5,1945,0.08,Major (Structural/Systems),Single Family,2,1217500.0
30301,1367,2,2.0,2018,0.069,Minor (Cosmetic),Townhouse,2,448900.0
78701,1183,1,1.5,1986,0.08,Minor (Cosmetic),Single Family,2,525000.0
10001,2342,4,5.0,2021,0.13,Major (Structural/Systems),Single Family,2,2663200.0
90210,987,2,2.5,1994,0.041,Minor (Cosmetic),Condo,2,748900.0
60601,1625,3,4.0,1988,0.063,Major (Structural/Systems),Townhouse,1,655300.0
98101,2667,4,5.0,1996,0.27,Major (Structural/Systems),Single Family,2,1665000.0
75001,2443,4,5.5,1942,0.05,None,Townhouse,4,678200.0
33101,993,2,2.5,1961,0.024,None,Condo,0,412900.0
75001,2627,4,4.5,1974,0.08,Minor (Cosmetic),Single Family,3,767700.0
02108,2127,3,4.0,1967,0.084,Full Gut Rehab,Townhouse,2,1555400.0
60601,2915,5,6.0,1981,0.15,Major (Structural/Systems),Single Family,2,1180400.0
02108,2039,4,5.0,1951,0.72,Minor (Cosmetic),Single Family,2,1396200.0
85001,2572,5,6.0,1940,0.17,Minor (Cosmetic),Single Family,1,778800.0
33101,2910,5,6.0,1962,0.29,Minor (Cosmetic),Single Family,2,1331100.0
98101,1653,2,2.5,1967,1.31,Minor (Cosmetic),Single Family,4,914500.0
02108,2368,3,4.0,2008,0.091,None,Townhouse,3,1609600.0
10001,1601,2,2.0,1975,0.03,None,Condo,2,1178300.0
60601,847,1,1.5,1993,0.014,None,Condo,1,308500.0
10001,1167,3,3.5,1986,0.043,Minor (Cosmetic),Condo,0,967000.0
33101,2981,5,6.0,1995,0.36,None,Single Family,2,1378700.0
02108,2090,4,5.0,1949,0.08,Major (Structural/Systems),Single Family,2,1514100.0
33101,2016,3,4.5,1944,0.06,Minor (Cosmetic),Townhouse,1,939100.0
75001,2622,4,5.0,1953,0.27,None,Single Family,3,718500.0
75001,1399,2,2.5,1963,0.08,None,Single Family,2,385100.0
60601,1260,1,2.0,2002,0.039,None,Condo,1,452700.0
10001,1674,3,3.5,1967,0.09,None,Single Family,1,1329900.0
94102,2222,3,3.5,1960,0.079,None,Townhouse,1,1428000.0
60601,1996,3,4.0,2015,0.1,Full Gut Rehab,Single Family,4,1065700.0
98101,2379,4,4.5,1959,0.24,Full Gut Rehab,Single Family,3,1543300.0
80202,3529,5,6.0,2001,0.08,Major (Structural/Systems),Single Family,2,1691100.0
90210,1273,2,2.5,1990,0.034,None,Condo,2,917000.0
02108,1690,3,3.5,1979,0.84,Major (Structural/Systems),Single Family,1,1211900.0
90210,1738,2,3.0,2024,0.58,None,Single Family,3,1660700.0
30301,1530,3,3.0,2020,0.059,None,Townhouse,2,514800.0
10001,1977,3,3.5,2004,0.08,Major (Structural/Systems),Townhouse,3,2130200.0
78701,2768,4,6.0,1967,0.19,Minor (Cosmetic),Single Family,2,1209400.0
90210,1867,3,4.0,1993,1.18,None,Single Family,2,1538900.0
33101,1624,2,3.0,1941,0.56,Major (Structural/Systems),Single Family,1,871600.0
98101,1926,4,4.5,2020,0.049,None,Townhouse,2,1167000.0
30301,3054,5,6.0,1953,0.08,None,Multi-Family,2,884300.0
30301,4117,7,6.0,1953,0.42,Major (Structural/Systems),Single Family,2,1224800.0
98101,1112,2,2.5,1983,0.016,None,Condo,1,517800.0
30301,3860,6,6.0,2021,1.05,Minor (Cosmetic),Single Family,3,1474400.0
85001,1622,3,4.0,1979,1.73,Minor (Cosmetic),Single Family,1,588800.0
75001,1320,1,2.0,1973,0.53,None,Single Family,2,351000.0
75001,1659,2,3.0,2004,0.08,Major (Structural/Systems),Single Family,3,615200.0
10001,3391,6,6.0,1957,0.23,Minor (Cosmetic),Single Family,2,2783900.0
78701,3817,7,6.0,1973,0.18,Minor (Cosmetic),Single Family,1,1757700.0
90210,826,1,1.0,1988,0.042,None,Condo,1,572000.0
94102,2154,4,5.0,2019,0.12,None,Single Family,2,1903900.0
85001,690,1,1.5,2022,0.025,None,Condo,1,250300.0
98101,1141,3,3.0,1994,0.08,Minor (Cosmetic),Single Family,2,701100.0
60601,3038,4,5.5,2001,0.15,None,Single Family,2,1171400.0
75001,2667,4,5.5,2009,1.28,None,Single Family,0,877900.0
30301,2507,3,4.5,1963,1.0,Major (Structural/Systems),Single Family,3,847000.0
85001,1449,2,3.0,2020,0.49,Minor (Cosmetic),Single Family,2,588400.0
10001,3729,6,6.0,1987,0.83,Minor (Cosmetic),Single Family,1,3259000.0
90210,2122,4,5.0,2019,0.08,None,Single Family,3,2011700.0
80202,2900,4,5.0,1978,0.34,Full Gut Rehab,Single Family,3,1472700.0
94102,590,1,1.5,1987,0.03,None,Condo,1,382300.0
90210,1033,2,2.5,2009,0.027,None,Condo,1,828300.0
98101,2718,4,5.0,2019,0.14,None,Single Family,1,1613000.0
75001,2745,5,6.0,1948,0.7,Full Gut Rehab,Single Family,2,979100.0
78701,2615,3,4.5,1968,0.23,None,Single Family,1,1047400.0
02108,1273,2,2.5,2007,0.039,Minor (Cosmetic),Condo,1,845800.0
33101,1652,2,3.0,1999,0.43,Major (Structural/Systems),Single Family,2,899500.0
10001,2648,5,5.5,1965,0.08,Full Gut Rehab,Single Family,2,2764600.0
90210,2585,4,5.0,1977,0.08,Minor (Cosmetic),Single Family,2,2029700.0
60601,1904,3,3.5,2001,0.107,None,Townhouse,2,719800.0
33101,2554,4,5.0,1965,0.24,Full Gut Rehab,Single Family,1,1400500.0
60601,654,1,1.0,1953,0.042,None,Condo,1,223500.0
90210,1511,3,3.5,1988,0.12,Major (Structural/Systems),Single Family,2,1416800.0
75001,900,1,1.5,1982,0.109,None,Townhouse,1,220000.0
33101,1386,2,2.0,1947,0.043,Major (Structural/Systems),Condo,2,666900.0
78701,3120,5,6.0,1979,0.17,None,Single Family,1,1196400.0
33101,2179,3,4.5,1964,0.073,None,Townhouse,0,930400.0
30301,2730,4,5.5,2002,0.15,None,Single Family,2,865400.0
78701,900,1,2.0,1943,0.043,None,Townhouse,3,403200.0
78701,1337,2,3.0,1954,0.095,Minor (Cosmetic),Townhouse,1,587300.0
85001,2627,3,4.0,1955,0.11,Major (Structural/Systems),Single Family,1,819300.0
60601,1147,1,1.5,1993,0.045,Major (Structural/Systems),Condo,0,419600.0
80202,2332,3,4.0,1950,0.8,None,Single Family,2,957300.0
60601,2776,5,6.0,1967,0.45,None,Single Family,2,981300.0
98101,2508,3,4.5,1946,0.08,Full Gut Rehab,Single Family,2,1481900.0
10001,1142,2,3.0,1977,0.014,Major (Structural/Systems),Condo,0,980500.0
33101,2020,4,4.5,1963,0.59,Minor (Cosmetic),Single Family,1,1038000.0
30301,3236,5,6.0,2007,0.78,Minor (Cosmetic),Single Family,1,1079600.0
30301,949,2,3.0,1976,0.024,None,Condo,1,289000.0
98101,1502,2,2.5,1974,0.15,None,Single Family,2,741400.0
78701,1921,4,4.5,1945,0.17,None,Single Family,2,854900.0
10001,2238,3,4.5,1972,0.62,Minor (Cosmetic),Single Family,2,1962100.0
85001,3245,5,6.0,2020,0.43,Minor (Cosmetic),Single Family,2,1251200.0
85001,2468,4,5.0,1993,0.08,None,Single Family,3,761000.0
33101,2360,4,5.0,1953,0.35,Major (Structural/Systems),Single Family,2,1323100.0
75001,2201,3,4.0,1958,0.08,Full Gut Rehab,Multi-Family,2,772300.0
60601,1374,2,2.5,1950,0.038,Major (Structural/Systems),Condo,1,498000.0
33101,2011,3,4.0,2010,0.51,None,Single Family,2,1114200.0
90210,2424,4,4.5,1984,0.59,None,Single Family,3,1755200.0
80202,3610,6,6.0,1999,0.34,Major (Structural/Systems),Single Family,2,1875600.0
33101,1278,2,2.5,1997,0.017,Minor (Cosmetic),Condo,0,614300.0
33101,1278,2,2.5,2017,0.55,Major (Structural/Systems),Single Family,2,812600.0
98101,1172,1,1.0,1963,0.81,None,Single Family,2,610700.0
85001,1771,2,2.5,1950,0.091,Minor (Cosmetic),Townhouse,3,529800.0
10001,1590,2,2.5,2011,0.11,Minor (Cosmetic),Single Family,1,1621100.0
78701,2986,5,6.0,1983,0.08,None,Single Family,4,1217800.0
60601,1819,3,3.0,2018,0.059,Minor (Cosmetic),Townhouse,2,827000.0
60601,1157,2,2.5,2005,0.011,Minor (Cosmetic),Condo,2,485600.0
33101,1969,2,3.0,1984,0.08,Minor (Cosmetic),Single Family,2,894700.0
02108,1709,3,3.5,2013,0.022,None,Condo,2,1135200.0
94102,4631,7,6.0,1971,0.9,Major (Structural/Systems),Single Family,2,3775000.0
33101,1002,2,2.5,1956,0.035,None,Condo,0,419900.0
33101,2764,4,5.0,1993,0.17,Full Gut Rehab,Single Family,2,1598800.0
10001,1843,3,4.0,1949,0.041,Major (Structural/Systems),Townhouse,2,1658800.0
60601,2992,5,5.5,1945,1.6,None,Multi-Family,4,1202700.0
80202,1425,1,2.0,1959,0.076,Minor (Cosmetic),Townhouse,2,539600.0
33101,1311,2,2.5,1940,0.119,None,Townhouse,1,558900.0
75001,1648,3,3.5,2003,0.45,Minor (Cosmetic),Single Family,2,576200.0
10001,2803,4,5.0,2020,0.08,Major (Structural/Systems),Single Family,2,3187700.0
90210,2110,3,4.0,1940,0.69,Minor (Cosmetic),Single Family,0,1699900.0
75001,550,1,1.0,2000,0.031,None,Condo,0,152400.0
33101,2000,3,4.0,2018,0.076,None,Townhouse,0,1056300.0
60601,2471,3,4.5,1940,0.5,None,Single Family,2,885600.0
75001,2406,3,4.5,2020,0.102,Minor (Cosmetic),Townhouse,1,749900.0
75001,1967,3,4.0,1985,0.104,Full Gut Rehab,Townhouse,1,628200.0
85001,2017,3,4.0,1999,0.5,Minor (Cosmetic),Multi-Family,3,791600.0
78701,900,1,1.5,1982,0.091,Major (Structural/Systems),Townhouse,0,396900.0
80202,1960,3,4.0,1983,0.39,None,Single Family,2,838900.0
98101,2031,3,4.0,1977,0.68,Minor (Cosmetic),Single Family,2,1096700.0
94102,3207,5,6.0,1941,0.41,None,Single Family,2,2279700.0
78701,2493,4,5.0,2021,0.08,Major (Structural/Systems),Single Family,1,1524600.0
02108,1496,2,3.0,1951,0.036,None,Condo,2,822900.0
30301,1203,2,3.0,1962,0.054,Minor (Cosmetic),Townhouse,2,365900.0
78701,2234,4,5.5,1948,0.041,Major (Structural/Systems),Townhouse,0,1052100.0
33101,1352,2,2.5,1947,0.019,Minor (Cosmetic),Condo,1,607100.0
98101,986,2,2.5,1989,0.08,None,Single Family,3,556700.0
90210,3491,6,6.0,2019,0.08,Minor (Cosmetic),Single Family,2,3471600.0
90210,2570,4,5.5,2001,0.08,Minor (Cosmetic),Single Family,2,2374500.0
80202,2794,4,5.5,1962,0.29,Full Gut Rehab,Single Family,2,1308100.0
94102,1851,3,4.0,1998,0.08,Minor (Cosmetic),Single Family,0,1564300.0
33101,3456,5,6.0,1949,0.11,None,Single Family,2,1495700.0
30301,1610,2,3.0,1951,0.66,None,Single Family,3,533300.0
30301,3124,5,6.0,2001,0.77,Minor (Cosmetic),Single Family,2,1104700.0
33101,1387,2,2.5,2015,0.023,Full Gut Rehab,Condo,0,840800.0
10001,1769,3,3.5,1969,0.8,Minor (Cosmetic),Single Family,2,1653300.0
30301,3987,6,6.0,2013,0.31,None,Single Family,3,1341500.0
30301,2673,4,5.5,2017,0.09,Major (Structural/Systems),Single Family,2,1109100.0
10001,3723,5,6.0,2007,0.49,None,Multi-Family,1,3845500.0
60601,1354,2,2.5,1986,0.89,None,Single Family,2,527800.0
02108,4088,6,6.0,2023,0.38,None,Single Family,2,2989200.0
75001,671,1,1.0,1980,0.018,Major (Structural/Systems),Condo,0,186400.0
85001,1458,2,2.5,1946,0.013,Major (Structural/Systems),Condo,2,458200.0
90210,1352,2,2.0,2013,0.058,None,Townhouse,2,1187900.0
30301,2035,3,3.5,1991,0.14,Minor (Cosmetic),Single Family,3,677300.0
33101,3091,5,6.0,1984,0.14,Minor (Cosmetic),Single Family,2,1513600.0
85001,3270,6,6.0,1977,0.24,Minor (Cosmetic),Single Family,2,1048300.0
80202,655,1,1.5,1975,0.03,None,Condo,1,251700.0
75001,3317,5,6.0,2020,0.22,None,Single Family,1,1122900.0
90210,3283,4,5.5,2024,0.15,Minor (Cosmetic),Single Family,2,3427800.0
98101,1796,3,3.5,1997,0.08,Major (Structural/Systems),Single Family,1,1110700.0
90210,3698,5,6.0,1985,0.19,None,Single Family,2,2723300.0
85001,1407,3,3.0,2006,1.49,None,Single Family,2,540400.0
75001,881,2,2.0,2004,0.036,None,Condo,0,269100.0
30301,1267,2,3.0,1957,0.028,Minor (Cosmetic),Condo,2,376500.0
85001,1859,3,4.0,1941,0.08,None,Single Family,2,577700.0
94102,2697,4,5.0,1943,0.08,Major (Structural/Systems),Single Family,1,2087400.0
98101,1184,1,2.0,2022,0.033,Minor (Cosmetic),Condo,0,695200.0
90210,2359,4,5.0,2023,0.24,Minor (Cosmetic),Single Family,1,2452600.0
10001,3124,6,6.0,1981,0.08,None,Single Family,4,2623800.0
10001,2328,4,5.5,1988,0.08,None,Single Family,1,2015300.0
80202,1181,2,2.0,1988,0.024,None,Condo,0,412100.0
02108,2315,4,5.0,1946,0.051,Major (Structural/Systems),Townhouse,1,1594100.0
94102,1376,2,2.5,1948,0.048,None,Condo,1,910900.0
10001,3089,5,6.0,2010,0.08,None,Single Family,2,2894200.0
94102,1638,3,4.0,1966,1.28,None,Single Family,1,1264500.0
85001,2036,3,4.0,1960,0.093,Major (Structural/Systems),Townhouse,1,629100.0
60601,1841,3,4.0,1974,0.18,None,Single Family,4,713100.0
85001,2174,4,5.0,2015,0.27,None,Multi-Family,2,860800.0
80202,1767,3,3.5,1975,0.073,Minor (Cosmetic),Townhouse,1,667600.0
02108,1821,2,3.5,2006,0.3,Minor (Cosmetic),Single Family,2,1346400.0
75001,2155,3,4.0,1982,0.052,None,Townhouse,1,569600.0
98101,3110,5,6.0,1947,0.08,Minor (Cosmetic),Single Family,4,1684500.0
02108,943,1,2.0,2017,0.082,None,Townhouse,2,690300.0
10001,1878,3,4.5,1975,0.08,None,Single Family,1,1545200.0
94102,1405,2,2.5,1987,0.12,Minor (Cosmetic),Single Family,2,1017900.0
02108,938,2,2.0,1985,0.047,Major (Structural/Systems),Condo,0,612300.0
98101,1259,1,2.5,1971,0.045,Full Gut Rehab,Condo,1,675100.0
33101,2318,4,5.0,1946,0.62,Major (Structural/Systems),Single Family,3,1174500.0
90210,893,2,2.0,2013,0.03,None,Condo,1,769800.0
10001,3475,6,6.0,1951,0.08,Minor (Cosmetic),Single Family,2,2965300.0
75001,800,1,1.0,1994,0.08,Minor (Cosmetic),Single Family,1,238200.0
94102,3427,5,6.0,1962,0.88,Minor (Cosmetic),Single Family,2,2468100.0
98101,2091,3,4.0,2014,0.63,None,Single Family,1,1200700.0
30301,2441,4,5.0,1991,0.17,None,Single Family,2,750200.0
94102,2104,3,4.5,1952,0.46,Full Gut Rehab,Single Family,3,1889600.0
94102,3657,6,6.0,2015,0.67,Minor (Cosmetic),Single Family,1,3180300.0
80202,1576,2,3.0,2010,0.34,None,Single Family,3,804800.0
02108,2508,4,5.0,1992,0.67,Major (Structural/Systems),Single Family,2,1823800.0
78701,3621,5,6.0,2002,0.1,Minor (Cosmetic),Multi-Family,1,1756500.0
75001,1291,2,2.5,2013,0.22,Minor (Cosmetic),Single Family,1,443700.0
94102,1386,2,2.5,2010,0.086,Minor (Cosmetic),Townhouse,2,1185500.0
78701,1048,3,3.5,1990,0.035,Minor (Cosmetic),Condo,1,500500.0
